Kind,Name,MaxNesting,SumCyclomatic,AvgCyclomatic,MaxCyclomatic
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testDiscardOfSilentHAfterG",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testExceedLength",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqual1",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqual2",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualAero",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualAlbert",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualGary",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualJohn",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualKnight",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualMary",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualParis",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualPeter",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualRay",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualSusan",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualWhite",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualWright",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualXalan",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testMetaphone",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testPHTOF",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testSHAndSIOAndSIAToX",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testSetMaxLengthWithTruncation",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testTCH",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testTIOAndTIAToX",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testTranslateOfSCHAndCH",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testTranslateToJOfDGEOrDGIOrDGY",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testWhy",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testWordEndingInMB",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.testWordsWithCIA",0,1,,
Public Method,"org.apache.commons.codec.language.MetaphoneTest.validateFixture",2,4,,
Public Class,"org.apache.commons.codec.language.Nysiis",3,32,4,13
Public Constructor,"org.apache.commons.codec.language.Nysiis.Nysiis",0,1,,
Public Constructor,"org.apache.commons.codec.language.Nysiis.Nysiis",0,1,,
Public Method,"org.apache.commons.codec.language.Nysiis.encode",0,1,,
Public Method,"org.apache.commons.codec.language.Nysiis.encode",1,2,,
Public Method,"org.apache.commons.codec.language.Nysiis.isStrict",0,1,,
Private Static Method,"org.apache.commons.codec.language.Nysiis.isVowel",0,1,,
Public Method,"org.apache.commons.codec.language.Nysiis.nysiis",3,13,,
Private Static Method,"org.apache.commons.codec.language.Nysiis.transcodeRemaining",2,12,,
Public Class,"org.apache.commons.codec.language.NysiisTest",1,24,1,2
Private Method,"org.apache.commons.codec.language.NysiisTest.assertEncodings",1,2,,
Protected Method,"org.apache.commons.codec.language.NysiisTest.createStringEncoder",0,1,,
Private Method,"org.apache.commons.codec.language.NysiisTest.encodeAll",1,2,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testBran",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testCap",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testDad",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testDan",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testDropBy",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testFal",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testOthers",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testRule1",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testRule2",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testRule4Dot1",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testRule4Dot2",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testRule5",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testRule6",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testRule7",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testSnad",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testSnat",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testSpecialBranches",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testTranan",0,1,,
Public Method,"org.apache.commons.codec.language.NysiisTest.testTrueVariant",0,1,,
Public Class,"org.apache.commons.codec.language.RefinedSoundex",2,15,1,6
Public Constructor,"org.apache.commons.codec.language.RefinedSoundex.RefinedSoundex",0,1,,
Public Constructor,"org.apache.commons.codec.language.RefinedSoundex.RefinedSoundex",0,1,,
Public Constructor,"org.apache.commons.codec.language.RefinedSoundex.RefinedSoundex",0,1,,
Public Method,"org.apache.commons.codec.language.RefinedSoundex.difference",0,1,,
Public Method,"org.apache.commons.codec.language.RefinedSoundex.encode",1,2,,
Public Method,"org.apache.commons.codec.language.RefinedSoundex.encode",0,1,,
Method,"org.apache.commons.codec.language.RefinedSoundex.getMappingCode",1,2,,
Public Method,"org.apache.commons.codec.language.RefinedSoundex.soundex",2,6,,
Public Class,"org.apache.commons.codec.language.RefinedSoundexTest",0,7,1,1
Protected Method,"org.apache.commons.codec.language.RefinedSoundexTest.createStringEncoder",0,1,,
Public Method,"org.apache.commons.codec.language.RefinedSoundexTest.testDifference",0,1,,
Public Method,"org.apache.commons.codec.language.RefinedSoundexTest.testEncode",0,1,,
Public Method,"org.apache.commons.codec.language.RefinedSoundexTest.testGetMappingCodeNonLetter",0,1,,
Public Method,"org.apache.commons.codec.language.RefinedSoundexTest.testNewInstance",0,1,,
Public Method,"org.apache.commons.codec.language.RefinedSoundexTest.testNewInstance2",0,1,,
Public Method,"org.apache.commons.codec.language.RefinedSoundexTest.testNewInstance3",0,1,,
Public Class,"org.apache.commons.codec.language.Soundex",2,22,1,7
Public Constructor,"org.apache.commons.codec.language.Soundex.Soundex",0,1,,
Public Constructor,"org.apache.commons.codec.language.Soundex.Soundex",0,1,,
Public Constructor,"org.apache.commons.codec.language.Soundex.Soundex",0,1,,
Public Constructor,"org.apache.commons.codec.language.Soundex.Soundex",0,1,,
Public Method,"org.apache.commons.codec.language.Soundex.difference",0,1,,
Public Method,"org.apache.commons.codec.language.Soundex.encode",1,2,,
Public Method,"org.apache.commons.codec.language.Soundex.encode",0,1,,
Public Method,"org.apache.commons.codec.language.Soundex.getMaxLength",0,1,,
Private Method,"org.apache.commons.codec.language.Soundex.hasMarker",2,3,,
Private Method,"org.apache.commons.codec.language.Soundex.map",1,2,,
Public Method,"org.apache.commons.codec.language.Soundex.setMaxLength",0,1,,
Public Method,"org.apache.commons.codec.language.Soundex.soundex",2,7,,
Public Class,"org.apache.commons.codec.language.SoundexTest",1,32,1,2
Protected Method,"org.apache.commons.codec.language.SoundexTest.createStringEncoder",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testB650",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testBadCharacters",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testDifference",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testEncodeBasic",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testEncodeBatch2",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testEncodeBatch3",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testEncodeBatch4",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testEncodeIgnoreApostrophes",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testEncodeIgnoreHyphens",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testEncodeIgnoreTrimmable",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testGenealogy",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testHWRuleEx1",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testHWRuleEx2",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testHWRuleEx3",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testMsSqlServer1",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testMsSqlServer2",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testMsSqlServer3",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testNewInstance",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testNewInstance2",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testNewInstance3",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testSimplifiedSoundex",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testSoundexUtilsConstructable",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testSoundexUtilsNullBehaviour",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testUsEnglishStatic",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testUsMappingEWithAcute",1,3,,
Lambda Method,"org.apache.commons.codec.language.SoundexTest.testUsMappingEWithAcute.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testUsMappingOWithDiaeresis",1,3,,
Lambda Method,"org.apache.commons.codec.language.SoundexTest.testUsMappingOWithDiaeresis.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.codec.language.SoundexTest.testWikipediaAmericanSoundex",0,1,,
Class,"org.apache.commons.codec.language.SoundexUtils",2,11,2,5
Static Method,"org.apache.commons.codec.language.SoundexUtils.clean",2,5,,
Static Method,"org.apache.commons.codec.language.SoundexUtils.difference",0,1,,
Static Method,"org.apache.commons.codec.language.SoundexUtils.differenceEncoded",2,4,,
Static Method,"org.apache.commons.codec.language.SoundexUtils.isEmpty",0,1,,
Package,"org.apache.commons.codec.language.bm",5,307,1,15
Public Class,"org.apache.commons.codec.language.bm.BeiderMorseEncoder",1,11,1,2
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoder.encode",1,2,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoder.encode",1,2,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoder.getNameType",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoder.getRuleType",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoder.isConcat",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoder.setConcat",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoder.setMaxPhonemes",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoder.setNameType",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoder.setRuleType",0,1,,
Public Class,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest",2,36,1,3
Private Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.assertNotEmpty",0,1,,
Private Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.createGenericApproxEncoder",0,1,,
Protected Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.createStringEncoder",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testAllChars",1,2,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testAsciiEncodeNotEmpty1Letter",1,2,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testAsciiEncodeNotEmpty2Letters",2,3,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testEncodeAtzNotEmpty",1,2,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testEncodeGna",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testInvalidLangIllegalArgumentException",0,2,,
Lambda Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testInvalidLangIllegalArgumentException.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testInvalidLangIllegalStateException",0,2,,
Lambda Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testInvalidLangIllegalStateException.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testInvalidLanguageIllegalArgumentException",0,2,,
Lambda Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testInvalidLanguageIllegalArgumentException.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testLongestEnglishSurname",0,2,,
Lambda Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testLongestEnglishSurname.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testNegativeIndexForRuleMatchIndexOutOfBoundsException",0,2,,
Lambda Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testNegativeIndexForRuleMatchIndexOutOfBoundsException.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testOOM",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSetConcat",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSetNameTypeAsh",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSetRuleTypeExact",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSetRuleTypeToRulesIllegalArgumentException",0,2,,
Lambda Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSetRuleTypeToRulesIllegalArgumentException.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSpeedCheck",2,3,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSpeedCheck2",1,2,,
Public Method,"org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSpeedCheck3",1,2,,
Public Class,"org.apache.commons.codec.language.bm.CacheSubSequencePerformanceTest",2,7,1,3
Private Method,"org.apache.commons.codec.language.bm.CacheSubSequencePerformanceTest.cacheSubSequence",0,1,,
Anonymous Class,"org.apache.commons.codec.language.bm.CacheSubSequencePerformanceTest.cacheSubSequence.(Anon_1)",1,5,1,3
Public Method,"org.apache.commons.codec.language.bm.CacheSubSequencePerformanceTest.cacheSubSequence.(Anon_1).charAt",0,1,,
Public Method,"org.apache.commons.codec.language.bm.CacheSubSequencePerformanceTest.cacheSubSequence.(Anon_1).length",0,1,,
Public Method,"org.apache.commons.codec.language.bm.CacheSubSequencePerformanceTest.cacheSubSequence.(Anon_1).subSequence",1,3,,
Public Method,"org.apache.commons.codec.language.bm.CacheSubSequencePerformanceTest.test",0,1,,
Private Method,"org.apache.commons.codec.language.bm.CacheSubSequencePerformanceTest.test",1,2,,
Private Method,"org.apache.commons.codec.language.bm.CacheSubSequencePerformanceTest.test",2,3,,
Public Class,"org.apache.commons.codec.language.bm.Lang",4,17,3,8
Private Constructor,"org.apache.commons.codec.language.bm.Lang.Lang",0,1,,
Private Static Class,"org.apache.commons.codec.language.bm.Lang.LangRule",0,2,1,1
Private Constructor,"org.apache.commons.codec.language.bm.Lang.LangRule.LangRule",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Lang.LangRule.matches",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Lang.guessLanguage",0,2,,
Public Method,"org.apache.commons.codec.language.bm.Lang.guessLanguages",3,5,,
Public Static Method,"org.apache.commons.codec.language.bm.Lang.instance",0,1,,
Public Static Method,"org.apache.commons.codec.language.bm.Lang.loadFromResource",4,8,,
Public Class,"org.apache.commons.codec.language.bm.LanguageGuessingTest",0,2,1,1
Public Static Method,"org.apache.commons.codec.language.bm.LanguageGuessingTest.data",0,1,,
Public Method,"org.apache.commons.codec.language.bm.LanguageGuessingTest.testLanguageGuessing",0,1,,
Public Class,"org.apache.commons.codec.language.bm.Languages",4,10,2,6
Anonymous Class,"org.apache.commons.codec.language.bm.Languages.(Anon_1)",0,7,1,1
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_1).contains",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_1).getAny",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_1).isEmpty",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_1).isSingleton",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_1).merge",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_1).restrictTo",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_1).toString",0,1,,
Anonymous Class,"org.apache.commons.codec.language.bm.Languages.(Anon_2)",0,7,1,1
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_2).contains",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_2).getAny",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_2).isEmpty",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_2).isSingleton",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_2).merge",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_2).restrictTo",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.(Anon_2).toString",0,1,,
Public Static Abstract Class,"org.apache.commons.codec.language.bm.Languages.LanguageSet",0,2,2,2
Public Abstract Method,"org.apache.commons.codec.language.bm.Languages.LanguageSet.contains",0,0,,
Public Static Method,"org.apache.commons.codec.language.bm.Languages.LanguageSet.from",0,2,,
Public Abstract Method,"org.apache.commons.codec.language.bm.Languages.LanguageSet.getAny",0,0,,
Public Abstract Method,"org.apache.commons.codec.language.bm.Languages.LanguageSet.isEmpty",0,0,,
Public Abstract Method,"org.apache.commons.codec.language.bm.Languages.LanguageSet.isSingleton",0,0,,
Abstract Method,"org.apache.commons.codec.language.bm.Languages.LanguageSet.merge",0,0,,
Public Abstract Method,"org.apache.commons.codec.language.bm.Languages.LanguageSet.restrictTo",0,0,,
Private Constructor,"org.apache.commons.codec.language.bm.Languages.Languages",0,1,,
Public Static Class,"org.apache.commons.codec.language.bm.Languages.SomeLanguages",2,15,1,5
Private Constructor,"org.apache.commons.codec.language.bm.Languages.SomeLanguages.SomeLanguages",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.SomeLanguages.contains",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.SomeLanguages.getAny",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.SomeLanguages.getLanguages",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.SomeLanguages.isEmpty",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.SomeLanguages.isSingleton",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Languages.SomeLanguages.merge",1,3,,
Public Method,"org.apache.commons.codec.language.bm.Languages.SomeLanguages.restrictTo",2,5,,
Public Method,"org.apache.commons.codec.language.bm.Languages.SomeLanguages.toString",0,1,,
Public Static Method,"org.apache.commons.codec.language.bm.Languages.getInstance",0,1,,
Public Static Method,"org.apache.commons.codec.language.bm.Languages.getInstance",4,6,,
Public Method,"org.apache.commons.codec.language.bm.Languages.getLanguages",0,1,,
Private Static Method,"org.apache.commons.codec.language.bm.Languages.langResourceName",0,1,,
Public Enum Type,"org.apache.commons.codec.language.bm.NameType",0,4,1,1
Constructor,"org.apache.commons.codec.language.bm.NameType.NameType",0,1,,
Public Method,"org.apache.commons.codec.language.bm.NameType.getName",0,1,,
Public Method,"org.apache.commons.codec.language.bm.NameType.valueOf",0,1,,
Public Implicit Method,"org.apache.commons.codec.language.bm.NameType.valueOf",,0,,
Public Implicit Method,"org.apache.commons.codec.language.bm.NameType.values",,0,,
Public Method,"org.apache.commons.codec.language.bm.NameType.values",0,1,,
Public Class,"org.apache.commons.codec.language.bm.PhoneticEngine",3,32,2,13
Static Class,"org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder",5,15,2,6
Private Constructor,"org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.PhonemeBuilder",0,1,,
Private Constructor,"org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.PhonemeBuilder",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.append",1,2,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.apply",5,6,,
Public Static Method,"org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.empty",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.getPhonemes",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.makeString",2,3,,
Public Constructor,"org.apache.commons.codec.language.bm.PhoneticEngine.PhoneticEngine",1,2,,
Public Constructor,"org.apache.commons.codec.language.bm.PhoneticEngine.PhoneticEngine",0,1,,
Private Static Class,"org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication",3,9,1,5
Public Constructor,"org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication.RulesApplication",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication.getI",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication.getPhonemeBuilder",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication.invoke",3,5,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication.isFound",0,1,,
Private Method,"org.apache.commons.codec.language.bm.PhoneticEngine.applyFinalRules",3,7,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.encode",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.encode",3,13,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.getLang",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.getMaxPhonemes",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.getNameType",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.getRuleType",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngine.isConcat",0,1,,
Private Static Method,"org.apache.commons.codec.language.bm.PhoneticEngine.join",1,3,,
Public Class,"org.apache.commons.codec.language.bm.PhoneticEnginePerformanceTest",1,2,2,2
Public Method,"org.apache.commons.codec.language.bm.PhoneticEnginePerformanceTest.test",1,2,,
Public Class,"org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest",1,9,1,5
Private Static Method,"org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.encode",1,5,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.testCompatibilityWithOriginalVersion",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.testSolrASHKENAZI",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.testSolrGENERIC",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.testSolrSEPHARDIC",0,1,,
Public Class,"org.apache.commons.codec.language.bm.PhoneticEngineTest",2,4,2,3
Public Static Method,"org.apache.commons.codec.language.bm.PhoneticEngineTest.data",0,1,,
Public Method,"org.apache.commons.codec.language.bm.PhoneticEngineTest.testEncode",2,3,,
Class,"org.apache.commons.codec.language.bm.ResourceConstants",0,0,0,0
Public Class,"org.apache.commons.codec.language.bm.Rule",2,76,3,15
Lambda Method,"org.apache.commons.codec.language.bm.Rule.(lambda_expr_1)",0,1,,
Public Static Class,"org.apache.commons.codec.language.bm.Rule.Phoneme",0,10,1,1
Lambda Method,"org.apache.commons.codec.language.bm.Rule.Phoneme.(lambda_expr_1)",0,5,,
Public Constructor,"org.apache.commons.codec.language.bm.Rule.Phoneme.Phoneme",0,1,,
Public Constructor,"org.apache.commons.codec.language.bm.Rule.Phoneme.Phoneme",0,1,,
Public Constructor,"org.apache.commons.codec.language.bm.Rule.Phoneme.Phoneme",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.Phoneme.append",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.Phoneme.getLanguages",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.Phoneme.getPhonemeText",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.Phoneme.getPhonemes",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.Phoneme.join",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.Phoneme.mergeWithLanguage",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.Phoneme.toString",0,1,,
Public Interface,"org.apache.commons.codec.language.bm.Rule.PhonemeExpr",0,0,0,0
Abstract Method,"org.apache.commons.codec.language.bm.Rule.PhonemeExpr.getPhonemes",0,0,,
Public Static Class,"org.apache.commons.codec.language.bm.Rule.PhonemeList",0,2,1,1
Public Constructor,"org.apache.commons.codec.language.bm.Rule.PhonemeList.PhonemeList",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.PhonemeList.getPhonemes",0,1,,
Public Interface,"org.apache.commons.codec.language.bm.Rule.RPattern",0,0,0,0
Abstract Method,"org.apache.commons.codec.language.bm.Rule.RPattern.isMatch",0,0,,
Public Constructor,"org.apache.commons.codec.language.bm.Rule.Rule",0,1,,
Private Static Method,"org.apache.commons.codec.language.bm.Rule.contains",2,3,,
Private Static Method,"org.apache.commons.codec.language.bm.Rule.createResourceName",0,1,,
Private Static Method,"org.apache.commons.codec.language.bm.Rule.createScanner",0,1,,
Private Static Method,"org.apache.commons.codec.language.bm.Rule.createScanner",0,1,,
Private Static Method,"org.apache.commons.codec.language.bm.Rule.endsWith",2,4,,
Public Static Method,"org.apache.commons.codec.language.bm.Rule.getInstance",1,2,,
Public Static Method,"org.apache.commons.codec.language.bm.Rule.getInstance",0,1,,
Public Static Method,"org.apache.commons.codec.language.bm.Rule.getInstanceMap",0,2,,
Public Static Method,"org.apache.commons.codec.language.bm.Rule.getInstanceMap",1,2,,
Public Method,"org.apache.commons.codec.language.bm.Rule.getLContext",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.getPattern",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.getPhoneme",0,1,,
Public Method,"org.apache.commons.codec.language.bm.Rule.getRContext",0,1,,
Private Static Method,"org.apache.commons.codec.language.bm.Rule.parsePhoneme",2,3,,
Private Static Method,"org.apache.commons.codec.language.bm.Rule.parsePhonemeExpr",2,5,,
Private Static Method,"org.apache.commons.codec.language.bm.Rule.parseRules",1,12,,
Anonymous Class,"org.apache.commons.codec.language.bm.Rule.parseRules.(Anon_1)",0,1,1,1
Public Method,"org.apache.commons.codec.language.bm.Rule.parseRules.(Anon_1).toString",0,1,,
Lambda Method,"org.apache.commons.codec.language.bm.Rule.parseRules.(lambda_expr_1)",0,1,,
